lang	sentiment	text	num_tokens
fin	-1	Ei tuolla lue suomea??	6
fin	-1	"minulla ei ole koska olen jonkun mielestä ""laiha-lehmä"" =/"	11
fin	-1	Ei auta yhtään, vaikka olis kuinka hyvät sääret.	10
fin	-1	Ei tarvitse täällä tai muuallakaan purkaa pahaa mieltä asian kanssa.	11
fin	-1	En minäkään sitä sano, että duunarin palkka olisi liian korkea mutta sinä kyllä valitat aina viljelijöiden palkasta.	19
fin	-1	Tuosta pullea kaveripoika höpinästäkään en tajunnu sanaakaan, jotenki tuo sun ulosanti ei taas meinaa oikein avautua.	18
fin	-1	Tarkoitan avioliittoon menon suhteen pettynyt ja kyllästynyt.	8
fin	-1	Luulisi,että tuossa edellä mainituissa olisi kaikki paheet,mutta esim.Nestlen toimesta vesien riisto maista on pöyristyttävää,eläinkokeet/ihmiskokeet, lasten/nuorten pakko olla tietyissä maissa prostituoituina,Sademetsien puiden hakkaaminen,Tupakka-kasvien viljeliöiden rahapulat ja esim.keuhkosairaudet,lapsityövoima,delfiinien teurastus &amp; pakottaminen huvinäytöksiin, koulukiusaaminen,köyhien maiden huono koulutus tai sisäelinkaupat.	57
fin	-1	"Sinä keskiluokkainen tirkistelijä, olet saanut nyt muutaman päivän tuntea ""paremmuutta"" kun roskalehdistö kertoo eliittiin kuuluvan ihmisen onnettomuudesta."	21
fin	-1	TOSI HAUSKA OIKEASTI..	4
fin	-1	nytten sanoivat että kun lasku on maksettu niin sitten vasta lähettävät tuotteet ja jos ei maksa niin rupeavat oikeus toimiin... mun puolesta puhaltakoon pusseihinsa.	26
fin	-1	Kiukuttaako,-)???	7
fin	-1	Vain hullu haluaisi hallita maata joka on kaaoksessa	8
fin	-1	Nyt pitäisi saada kansainvälinen bisnes kilpailukykyiseksi, mutta olen valitettavasti lähes varma että Åkersin porukka menee ja tyrii omat duunit huolella.	22
fin	-1	ottakaa niskasta kiinni itteenne, kaikille ihmille löytyis kyllä joku tauti jonka turvin ne vois selittää miks tekee jotain ja miks jättää tekemättä, ei muiden tarvi antaa sen enempää sympatiaa jos sille on joku nimi.. haloo.	39
fin	-1	olisit sitten jättänyt kommentoimatta, ei sinun musiikkimakusi erilaisuus ketään kiinnosta	11
fin	-1	Ja sen lisäks mun kani ei ees pidä must ollenkaa vaan mun bestast ja mun mutsis niin välil tuntuuu et mun Ei olisi pitänytkään hankkia kania mitä teen	28
fin	-1	Tästä voidaan laskea, että Enso-Gutzeitin Pankakosken tehtaan parhaimpina vuosina joukkoon mahtui lähes kymmenen narsistia, joista tosin esimiehet voivat saada pahimpia vahinkoja aikaan niin tuotannossa kuin alaisissaan.	29
fin	-1	Ja lehmät lentää, joooooooooooooooo-o........	6
fin	-1	Surullista.	2
fin	-1	Minä se ehkä tässä olen tyhmä mut en voi itselleni mitään, tällanen mä olen..	16
fin	-1	EN OSAA KÄYTTÄYTYÄ KU OON KATKERA!	7
fin	-1	alkää koskaan vastatko näihin!!!	7
fin	-1	Työntävät jokapaikkaan nokkansa	3
fin	-1	Mua ei naurata yhtään ja mietin että miten kestän ensi yön...	12
fin	-1	Kunpa maailma olisi aina ilman rikollisia venäläisiä = paavo väyrynen otettaisiin häkkiin.	13
fin	-1	Jokainen O3-kriitikko kantaa jonkinlaista ketunhäntää kainalossaa haukkuessaan luonnon omaa ilmaston kierrätys ja puhdistusjärjestelmää, jota ilman maapallolla ei olisi elolista oliota tai kasvia.	24
fin	-1	(Mikä helvetti tässä on niin vaikeata käsittää?)	10
fin	-1	Näin tulee valitettavasti nyt käymään.	6
fin	-1	Mikä Hämeenlinnalaisia vaivaa..	4
fin	-1	Meen tie, onks toi kissa myrkytetty:(	9
fin	-1	Muuten eläisimme kohta orjatyövaltiossa.	5
fin	-1	Kastrupin idealismi on täyselottomien ja täystajuttomien mielensisältöjen idealismia, jossa havainnot ovat kyllä tietoisuuden sisällä mutta tietoisuus ei havaintojen sisällä.	21
fin	-1	Tätä maaliman suurin rikollisjärjestö, Maalaisliitto, Keskustapuolue, Suomen Keskusta mikä milloinkin on tämän rikollisen poppoon nimi on, käytti törkeästi hyväkseen.	24
fin	-1	Kytät ovat niin tavattoman herkkiä, on varmaan lapsena kiusattu, niin täytyy sitten kostaa virkamerkin takana.	18
fin	-1	*tyhmä*	3
fin	-1	Ensin pidin asiaa normaalina Linuxin bugina, koska tiesin, että ylläpitäjä on Linux-hihhuli ja pitää kannuaan säälittävällä Linux-viritelmällään.	20
fin	-1	Ei ole helppoa muistella katkerana niitä vääryyksiä joita olin saanut kokea.	12
fin	-1	Katsokaa minua kun minä olen nätti, se ainoa naisen asia, mitä ei ole miehille suotu (eikä kaikille meistäkään).	23
fin	-1	jumppaa joka aamu puoltuntia ja syö vain oikeaa ruokaa, ei todellakaan ota mitää jäätelöä yms. osaa elää tässä hetkessä, suomi nainen eioo tässä hetkssä edes nussittaessa -akvaario rakkautta- typakka ja mies alaluokkainen juominen,, onse hirvee näky, jos ja kun nainen avaa suunsa esm. terassilla ja sanoo --pitkä-- sellainen nainen menettää kasvonsa siinäkohtaa, juuri yhtään lantioa i näy kadulla, läski pursuaa ja tissit roikkuu,, yök yök..	79
fin	-1	Samanlainen vale oli aikanaan Hertta Kuusisen ja aatetovereiden esittämä vale, että sotakorvaukset Neuvostoliitolla olivat hyvä asia kun tuli niitä työpaikkoja!	22
fin	-1	"Kuka mölyää rivissä !!!! http://www.suomussal/REDACTED/807105618609 ""olkikolli"" väittää tulleensa hakatuksi."	17
fin	-1	Voi jumalauta!	3
fin	-1	Lapsettomille vastaan, että pitäähän jonkun heitäkin sitten vanhainkodissa hoitaa ja heidänkin eläkkeensä maksaa.	15
fin	-1	Jos naisella on tylsä, yksitoikkoinen ja huonosti palkattu työ, se on riistoa.	15
fin	-1	En klikannut niitä ja Norton alkoi huutaa punaisena :(	10
fin	-1	Ja närästää horokotkoa, jolla on oma ukkomies ojassa... huoh	11
fin	-1	En jaksa uskoa, että kepu lähtisi sellaiseen nöyryytykseen kuuden vuoden ajaksi.	13
fin	-1	Hyvinvointivaltio on hyvinvointia vain virkailijoille.	6
fin	-1	Kun ei ole kuitenkaan varma toisesta...:/	9
fin	-1	Meilläkää ei hirveesti nekruja näy,, mutta ei niitä kaivatakkaa.	12
fin	-1	Joka näkyy vain hämärässä HYVIN pienessä osaa laitteita, ja jotka Apple vaihtaa uusiin ilmaiseksi, jos ne jotain sattuvat haittaamaan?!?	24
fin	-1	Näinkö se demokratia toimii, päätöksiä pitäisi tehdä äänestäjien asuinpaikan mukaan, eikä sen mukaan ketä ja M I S T Ä on ihmisiä valittu.	26
fin	-1	EN PAREMMIN SANO..	4
fin	-1	Ja vähemmän nuo Thai massage paikat täällä Kalliossa häiriötä tuottavat kuin maalta muuttaneet spurgut.	15
fin	-1	Pistejonot senkun lisääntyy, jos huomaan, että joku lässyttäjä vässykkä ei niistä pidä........sama asia hieman tämän nimimerkkini kohdalla, eli en todellakaan vaihda sitä siitä syystä, että joku lässyttäjä vässykkä repii pelihousujaan.......huomaatko logiikan ja kaavan SPEDE. ;P	45
fin	-1	Herätkää jo!!!	5
fin	-1	Mitähän nämä stadilaisdemarilesbot seuraavaksi keksivätkään.....	6
fin	-1	Kyllä siinä kuulkaas palsta tyhjenee vittu ihan kaikista kirjoituksista.	10
fin	-1	Ontuva elämä ja talous tarkottaa käytännössä säännöllistä velkaantumista Lindorffille, niin että ontuminen vaan pahenee.	16
fin	-1	Mieheni ei taida tietää miten vähällä on että menettää minut.	11
fin	-1	Raju kyrpä takoi..	4
fin	-1	melkein joka lauseessa esiintyy s*atana sana kun nino puhuu ainakin mitä mää oon seurannu ja suhteellisen paljon olen seurannut omasta mielestäni.	24
fin	-1	Tuo on kikka, jolla uskontosi saadaan vaikuttamaan hyödylliseltä.	10
fin	-1	........................................................................................... .	2
fin	-1	Voi teitä kesken kasvuisia nulikoita....	6
fin	-1	Korot nousee, BUHAHA-kaveri tihentää tahtia.	7
fin	-1	Ja ei todellakaan ole mukava törmätä rivoihin asiattomuuksiin!	9
fin	-1	Kai siinä menee opettajaltakin motiivi yrittäessään opettaa jotain viiden opintoviikon yliopistojuttua muka kahdessa viikossa tuleville insseille.	17
fin	-1	Bonukset on itseasiassa vain tapa kusta asiakkaita silmään, vaikka asiakkaat luulevat asian olevan toisinpäin.	16
fin	-1	Joka viestiketjussa sama äijä mouhoaa jääkiekkoa vastaan jonkun divarifutisjengin puolesta.	11
fin	-1	Ei hyvä ei hyvä.	5
fin	-1	Näin pahaa oloa minulla ei ole ollut aikoihin.	9
fin	-1	Joskus on ollut läheltä piti-tilanteita, mutta AINA(!) ne päätyvät veriseen pettymykseen.	16
fin	-1	Hätää kärsivät lapset ei merkitse hänelle mitään!!!	10
fin	-1	Miks tein mä sen teon kauhean, miks annoin hänen saada lopun niin karmean?	15
fin	-1	Se ukkelin tuntuu lähes tolkulliselta Trumpin ja unionin rinnalla.	10
fin	-1	Ei todellakaan.	3
fin	-1	en oikeesti oo:Dnojooooooo oon mä:DDDDDDDDDDDDDDDDDDDDDDDDDXDDDDDDDDsoriiiiiiiiiiii:Dhehehehhehehh poikeesti täääl kirjottaaaa arttuiiii persseen mäki 100WEEEEEEE	18
fin	-1	Kun katselee eduskuntaan valittuja eri aikakausina edellisen teorian voi pistää ainakin osittain roskakoppaan.	14
fin	-1	"Olipa pressa lukkari tai kuppari Sauli on Lukkari ja Tarja Köyhän kuppari,ja sen taidon varmasti osaa.kuppaa teiltä ""HÖNTÖT"" äänet,ja toinen hyvä kuppari on (iso Paakki)."	34
fin	-1	Silloin kun amreijakundi ryömi valtion komentamana pskaisessa maassa kylmästä väristen , likaisena kuin sika, niin minä Janne, mestarien mestari, machoista machoin, olin naisissa :)	29
fin	-1	Minusta oikeuslaitos ei tumpeloinut, vaan poliisi ja tutkinta tumpuloi, hölmöili ja toimi moraalittomuuden ja laittomuuden rajamailla.	19
fin	-1	Haluan vain sanoa toi teksti EI TULLUT minulta !	9
fin	-1	JA NAISETHAN KÄYTTÄYTYVÄT KESKENÄÄN KUIN NAISET TEKEVÄT. JUORUAVAT, JA KEKSIVÄT MIELIKUVITUKSISSAN LISÄÄ JUTTUJA, PANETTELUVIMMASSAAN.	18
fin	-1	"-Siispä säästä sinä meitä enemmältä kärsimykseltä ja ""arviointiesi"" henkisesti saastuttavalta vaikutukselta ja mene sinä johonkin ammattiauttajien juttusille."	20
fin	-1	En ole saanut kolmeen vuoteen ja nyt alkaa jo tuntumaan.	11
fin	-1	Lastensuojelu on mielivaltaa	3
fin	-1	Mut kyl meki miehet opitaan aina uusia asioita teiltä nartuilta.!	12
fin	-1	Poliisit nauttivat sadistisesta teostaan, koska poliisiopistoon hakee ainoastaan sadistit: http://www.urbaanisanakirja.org/word/sadisti Se on suurin tekijä sisäänpääsykokeessa, että omaa sadistisen ja narsistisen persoonallisuushäiriön, kuten tämän palstan poliisinpalvoja.	32
fin	-1	"Kun väitin vastaan hän sanoi et ""paskaa"" yms eikä uskonut yhtään mitään sitten sanoin et ""en mä jaksa sanoa sulle mitään kun et usko mitään""."	30
fin	-1	Mutta vittuako se niille kuuluu.	6
fin	-1	Kiusatkaa sen nähden!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!	35
fin	-1	Olen niin täynnä näitä kaikenmaailman tyhjäpää miehiä.	8
fin	-1	Seuraa romahdus.	3
fin	-1	On henkisesti erittäin raskasta epäillä, mutta en voi olla epäilemättä.	12
fin	-1	Näin on esim täyteenahdetuissa päiväkodeissa ja vanhustenhuollossa...	8
fin	-1	Ei, mahdolliset ’gloriatkin’ olisivat kaikonneet tipotiehensä…	9
fin	-1	En osaa riidellä oikein	4
fin	-1	Itse olen yhden tällaisen kuolinpesän osakas, jossa pystyyn lahoava talo- mutta leski ei anna käyttää, ei käytä itsekään- joten...	22
fin	-1	Mene Irakiin, opettavat käytöstapoja.	6
fin	-1	On vaan huono tapa aloitta seurustelu kännissä ja ekana yönä sängyssä.	12
fin	-1	Peljätti niin kovaa, ettei valoja edes voinut sammuttaa.	10
fin	-1	Aluksi tahdon sanoa että asenteesi on todella typerää ennakkoluuloa.	10
fin	-1	Haluan olla se iloinen tyttö pitkästä aikaa. :(	10
fin	-1	Aina joku älykääpiö sotkee täysi-ikäisyyden suojaikärajan kanssa.	8
fin	-1	Vastaavasti toisinpäin: kun vastaan tulee huonoa tekstiä, häpeä on välillisesti yhteinen.	14
fin	-1	Jos se että vastustaa pikkulapsen sukupuolielimen silpomisen, ja täysin tarpeettomasti , olen sitten rasistinen antisemitisti (miksi hitossa, vastustan myös muslimi lastensilpomista) mutta sinä yhä halveksittava lapsen rääkkääjä.	32
fin	-1	v*ttu	3
fin	-1	"Voisin toki sanoa jotakin yhtä ""mukavaa"" sinusta, mutta niin idiootti en edes minä ole!!"	19
fin	-1	Eikös se kraanavesi, joka tulee alhaalta, enää kelpaakkaan.	11
fin	-1	Vinkumisen ainakin hallittet!!	5
fin	-1	Totta se on, Malminkartanot koraanikouluraisk.jatkin taisivat olla länsimaisittain pukeutuneita.	11
fin	-1	Oppis ne kiinalaisetkin lisääntyy vähän hillitymmin niin ois kaikki ihan hyvin sielläkin	12
fin	-1	Anopit ovat ilkeitä ja jne.	6
fin	-1	Vaikka en kyseistä viestiä kirjoittanutkaan niin ei meille tollasta opeteta!	11
fin	-1	Kerran on julkisella paikalla itkettänyt, se oli tänään.	10
fin	-1	Toivottavasti uhri oli suvakki.	5
fin	-1	onpa teillä kyllä kaikilla pienet...	6
fin	-1	Kirjoituksesi perusteella ymmärryksesi ateismista on vielä kovin vajaata ja puutteellista.	11
fin	-1	v1ttuux v@l11?	5
fin	-1	- Mä en uskaltanut siksi lähteä kouluun vaan halusin pysyä kotona.	12
fin	-1	Matujen uhri 2	3
fin	-1	Jaa Hoopoveeltä ois TAAS joku sosiaalitoimiston kanta asiakas tulossa kaupunkiin siivettämään.	12
fin	-1	mulle tehtiin lääkkeellinen keskeytys 1½ vuotta sitten ja en kyllä suosittele kenellekkään..mulla ainakin oli helvetin moiset kivut ja tuskat..kai se yksilöllistä..	26
fin	-1	Kuolla he kyllä osasivat.	5
fin	-1	Ja sitten kehtaat vielä pitää itseäsi mukavana ja kunnollisena miehenä.	11
fin	-1	No hemmetti...	3
fin	-1	Kävisit töissä, etkä menisi yöelämään.	7
fin	-1	Anteeksi muuten provosoiva kielenkäyttöni, mutta sitä oli omasikin.	10
fin	-1	Patjoilla ei ole valinnan varaa jos matkustella haluaa, eikö nyt jostakin maailmalta joku ukon käppänä löydy.	18
fin	-1	Voi jeesus.	3
fin	-1	Rakastuin hölmö naiseen	3
fin	-1	*irvistys*	3
fin	-1	"Ei mistään tyyliin ""kaikki on heti täysin paskana""."	11
fin	-1	"Näihin kansoihin kuuluu paljon sellaista ääri-islamilaista porukkaa, joka pitäisi Venäjälläkin lähettää ""kuusi jalkaa alas""."	18
fin	-1	Harmittaa, jos nyt sitten onkin jotain vakavaa, koira vasta 11kk, ja elämä vasta alussa :(	19
fin	-1	Nää on niin keksittyä skeidaa :)	7
fin	-1	Yksikään rehellinen ihminen ei edes suostu lainaamaan sinulta pankkikorttia 2-viikon tuttavuuden jälkeen vaan häpeäisi silmät päästään, jos toinen edes tarjoaisi.	22
fin	-1	Mistäköhän johtuu, että karvarintaisten (kultakoru karvojen seassa) ja karvaranteisten etelän miesten ääni on todella usein naisellisen kimittävä?	21
fin	-1	suomeksi, kiitos.	4
fin	-1	menee näin: kaipaan, kaipaan sua niin, koska en nähdä sua saa.	15
fin	-1	Enkä hyväksynyt minäkään.	4
fin	-1	Väitätkö että tuo Kauppalehden artikkeli on trolli???	10
fin	-1	oikeesti haiset varmaan ihan helvetin pahalle...	7
fin	-1	Sitä vastoin terveystietoinen sisarpuoleni ja urheiluhullu lankoni kärsivät huonoista kolesterolista ja pelkäsivät maitorasvoja kun ruttoa - mielestäni joku ei natsaa?	21
fin	-1	Vähän vaikeaa ja väkinäistä sekin.	6
fin	-1	Oli miten oli, muta en soisi ikinä kenenkään lapsille samaa kohtaloa kuin meidän, että isä hylkää omat lapset ja vaihtaa ne vieraisiinja ulkopuoliisiin naisiin, lapsettomiin naisiin, jotta saisi olla rauhassa ilman lasten häirintää.	38
fin	-1	Tunnen itseni nyt täysin typeräksi.	6
fin	-1	"Alkanut tuntumaan siltä, että pidät tätä balttiksen tavoin omana palstanasi ja toivottelet kristiyille ""tervemenoa"" toivotuksia, niinpaljon paskaa syydät todellisten uskovien niskaan lukuisilla eri nikeilläsi."	29
fin	-1	Ylinopeus ja humala eivät aina tapa.....SYYLLISIÄ mutta.......SYYTTÖMIÄ kyllä!!	14
fin	-1	Oma lukunsa on ulkomaisten artistien loppuunsoittaminen, esimerkiksi Celine Dion, Simply Red ja Tina Turner ovat minulle nykyisin vain kärsimystä.	22
fin	-1	mikäs heidän täällä ryypätessä, suomalaiset viulut maksaa ja muhammed vain hauskaa pitää..	14
fin	-1	Naisille ei riitä mikään.	5
fin	-1	No ei somalit alennu tyhmästi tomaatteja poimimaan.	8
fin	-1	Rinnasta puristaa, se on ikävä.	7
fin	-1	Suomalaisena tuollainen avuttomuus hävettää.	5
fin	-1	Surullista koska minun rakkauteni olisi riittänyt...	7
fin	-1	Mä en tiedä yhtäkään lukutoukkaa jolla olis kyttyrä selkä, itekkin oon lukutoukka ja mulla ei oo mikää hemmetin kyttyrä selkä...	22
fin	-1	Tulee sellainen mielikuva ihan kuin sua jotenkin ärsyttäisi kristinusko (syystä tai toisesta) ja haluaisit väkisin kääntää nuo yksittäiset uskoontulemis-tapaukset vain islamin uskon eduksi.	26
fin	-1	Meille tuli hirveä riita asiasta, sillä mun mielestä miehelläni ei ollut mitään saumaa arvostella minua, ei itsekään mitenkään trendikäs.	22
fin	-1	Kankeaa , kun ei oikein luota... ähh!!	10
fin	-1	Hävetkää!	2
fin	-1	Siitähän se liitto koostuu,ei mistään tyhjänpäiväisistä lahjoista.	10
fin	-1	pelkää raukkariepu ettei telkkari kaadu!!!	8
fin	-1	"Voi hyvänen aika: ""Vietän aikaani kotona, sängyssä maaten, luen, ettei kulu sähköä, näpsyttelen tänne kun puhelin on oltava ja puhelimessa netti jolla vuokran voi maksaa."""	33
fin	-1	Eläimiä on kuollut sukupuuttoon...	5
fin	-1	Laita mietintämyssy päähän jos kuvittelet, ettei tietoja voi valehdella, vaikka kuvalla olisikin varustettu!	16
fin	-1	Enää?!?	4
fin	-1	"Yhteiskunnassa loisina on sijoittajaluokka, kapitalistit, jotka eivät halua ymmärtää, että kaikki varallisuus ja maan hyvinvoinnin rakentaminen syntyy vain työläisten työstä, ei se synny ollenkaan pörssikeinottelusta.
1	0	0	0	4										0	1	8	9	comments2008a.vrt 1068061	Jos haluaa hyvän naisen, kannattaa ottaa sellainen keskiverto nätti nainen!
0	0	0	0	3										0	-1	13	9	comments2011e.vrt 928025	Me palvomme yhtä Jumalaa, joka on kolminainen, ja kolminaisuutta, joka on yksi Jumala, persoonia toisiinsa sekoittamatta ja jumalallista olemusta hajottamatta.
0	0	0	0	3										1	-1	6	9	comments2005b.vrt 2394058	Aikaisempien keskustelujen perusteella tuntuisi olevan varsin yleinen ominaisuus ja johtuupi juuri niistä venttiilivarren kumeista.
0	0	0	0	3										1	-1	19	9	comments2005b.vrt 4400396	Ei kielletty klikkaamasta linkkiä.
0	0	0	0	3										0	1	19	9	comments2012b.vrt 1608681	Rakennusalalla on myös rehellisiä yrittäjiä, jotka hoitavat tunnollisesti maksunsa myös yhteiskunnalle ja elättävät itsensä yritystoiminnallaan.
-1	0	0	0	2										0	-1	11	9	comments2017b.vrt 1250962	Yksittäiset Jeesukseen uskovat auttoivat oman henkensä uhalla juutalaisia natsi-Saksan vallan aikana.
1	1	1	1	5										0	0	13	9	comments2016b.vrt 737747	Tästä tulee hauskaa!!!!!
0	0	0	0	3										0	-1	17	9	comments2015b.vrt 1102768	Ei seurakunta ole maan päällä, kun Jeesus tulee maan päälle.
-1	0	0	0	2										-1	-1	7	9	comments2010d.vrt 113854	huulenheitto on hyvä juttu se kai onkin tämän sivun tarkoitus,mut ei toistensa haukkuminen.
0	0	0	0	3										0	0	2	9	comments2018d.vrt 1863197	Taivaallisen hallituksen ylin johtaja on JAHVE (hebreaksi YAHWE).
0	0	0	0	3										0	0	5	9	comments2016a.vrt 1927852	Jos kaikki olisi niin helppoa, ei kukaan tekisi ihan vaan huvikseen sairasta lastakaan, silti niitäkin syntyy, valitettavasti.
-1	0	0	0	2										0	0	6	9	comments2013b.vrt 441843	Ei, Wincamiin ei saa demoa, koska ahneus.
0	0	0	0	3										0	1	8	9	threads2018a.vrt 1817549	Sen esiintyminen on monimuotoista.
0	0	0	0	3										0	-1	7	9	comments2006a.vrt 1010631	Yleensä ottaen on ihan kiva, että ihmisellä on suuret luulot itsestään, mutta tuo 'maailman paras äiti' lienee sen verran kunnianhimoinen titteli, että tuskin pystyt itsellesi moista titteliä omimaan.
-1	0	0	0	2										1	1	20	9	comments2005c.vrt 1116568	Kun autoja päätettiin alkaa verottaa 100 % CIF hinnasta, päätti eduskunta myös, että itse auto on LVV-VAPAA !!!
-1	0	0	0	2										0	1	12	9	comments2009d.vrt 2045002	Siis kääntykää, niin te saatte elää."	438
fin	-1	Kyllä hävettäisi, jos joka ainoa aloittama ketju olisi poistettu.	11
fin	-1	En itsekään ole hänen kanssaan kovin paljon tekemisissä, ön nääs narsisti tyyppi.	14
fin	-1	Ja pelkään ihan hirveästi, nielunäytettä.	7
fin	-1	Sama toisin päin, saatanhan minäkin notkua tällä koneella vain siksi, että olen yksinkertaisesti niin lihava etten sängystä pääse minnekään ja kotiavustaja käy tuomassa ruuan sänkyyn, ikinä ei voi tietää... ;)	35
fin	-1	Lue idiootti kenttäteoria, jota sinulle on useasti tarjottu.	10
fin	-1	Valitettavasti.	2
fin	-1	Ei se ketään kiinnosta	4
fin	-1	itse olen eläinrakas että en paljon sympatioita voi tekijöitä kohtaan tuntea.eikun saunan taakse tuommoset................	15
fin	-1	En ehkä vastaa, en sen takia että olisin ilkeä vaan kun en jaksa.	15
