lang	sentiment	text	num_tokens
est	-1	Üks jahvatab jahu, teine laseb lihtsalt pussu!	9
est	-1	Major Cleberson Braida Bastianello rääkis pressikonverentsil, et õnnetuses hukkus vähemalt 245 inimest, lisaks sai viga 48 inimest.	20
est	-1	Neljapäeva õhtul juhtunud tragöödias hukkus vähemalt 54 inimest, neist kolm olid objektil töötanud päästjad. Ühendust pole saadud veel seitsme inimesega.	23
est	-1	Näitusemaja juhataja Reet Pulk-Piatkowska sõnul sai ta 25. septembril koondamisteate, mis tähendab töösuhte lõppu 25. detsembril. Ta on muuseumis töötanud 25 aastat.	25
est	-1	VEB fondi ei loodud mitte Vnešekonompangaga asjade ajamiseks, vaid eelkõige Eesti pangakriisi lahendamiseks ja majanduse kollapsi vältimiseks, kirjutab Siim Kallas tänases Postimehes. Kallas on mitu kuud vältinud pikemaid kommentaare VEB fondi teemal, mida on palunud talt nii ajakirjanikud kui Toomas Kümmeli kirjakampaanias osalejad.	48
est	-1	"Masinad on tõesti uhked, samas maitse on sellel levinuimal ostul (piimakohv) minu maitsemeelte jaoks pigem kehvem kui oli vanade masinatega. Ei midagi hullu, kannatab juua küll, aga tundub, et seal on ilmselt jälle ""optimeeritud"" midagi."	45
est	-1	Usbekistani edelaosas Buhhaara piirkonnas sai puuvillakoristuse käigus surma kuueaastane poiss.	11
est	-1	Haiglase tähelepanuvajadusega inimene...	4
est	-1	"""Minul hakkas igatahes väga halb, südagi läks pahaks,"" nentis anonüümseks jääda soovinud raamatukogutöötaja, kes raamatute vahelt alasti meesterahva amatöörfoto leidis. Foto tagaküljel ilutses aga ilmselt pildil kujutatu meiliaadress ning kaks sõna - naiste ori."	41
est	-1	"Ootamatuid olukordi tuli bändil ette sõitudega. Kuue inimese peale renditi auto koos juhiga, ja 400 km pikkune teekond kujunes kaheksatunniseks retkeks. ""Vahepeal olid teed ummistunud – käsil oli tee-ehitus, mistõttu liikus rodu autosid teosammul,"" kirjeldab Kaare."	44
est	-1	"""Ma ei saa olla enam anonüümne Lõuna-Eesti tüdruk. Ma ei saa tagasi ka pöörduda, see on suhteliselt raske, et kuidagi ära kaduda. Ma olen võtnud oma teadliku valiku, et igale küsimusele ma ei vasta. Oma vitsad olen ma kätte saanud aastatel 2007 ja 2008, pärast superstaarisaadet, kus ma mõtlesin, et peab kõigele vastama,“ vahendas Menu Luisa öeldut Vikerraadio saates ""Jutusaade""."	75
est	-1	Vahel jääb mulje, et haridussüsteem on üks suur lahkumine – ühest koolist ja paigast teise, ikka edasi ja edasi, selleks et õppida üha suurejoonelisemalt kuskil mujal. Olen ka ise sellist teed käinud – hüljanud kodu ning tungelnud millegi suure ja teadmatu poole, et lõpuks ikka koju tagasi jõuda, käed taskus ja inimlikult peaaegu mitte midagi saavutanuna.	63
est	-1	Sõiduajal selgus, et inimesed ei tea, et peab vajutama väljumiseks nuppu. «Alguses võiks kasvõi teenindaja seda meelde tuletada piletit müües, sest pensionäridel oli ikka raske,» soovitas ta. Sama lugu on ka lühikeste perroonidega, sest keegi ei ütle, et väljuda saab vaid ühest uksest. «Kuigi see on iga ukse kohal skeemil kirjas, peaks siiski peatuse teavitusele järgnema, et väljuda saab ainult C-uksest! Meie vagunis jäigi üks papi väljumata. Õnneks on nüüd SOS nupp, mida ta ka vajutas ja rongijuht jättis rongi uuesti seisma ja palus teise vagunisse minna,» kirjutas Ats.	109
est	-1	Mõelge,kui prii elu joodikutel on tasuta sõit ja tasuta soe koht kus alkomõnusi nautida,lisaks tasuta ööbimis koht,kus päeviti ja õhtuti ringreisidel nokastada unekest välja.	31
est	-1	Arvad et kui Saksamaal türklased märatsevad, et siis seal on kohalikud pollad?? Ole ikka Blond küll	19
est	-1	Valvekaamerate vaatamine üle võrgu on praktilise väärtusega (kuigi magamistuppa loomulikult ei ole mõistlik kaamerat panna), samuti küttesüsteemi kaugjuhtimine, aga muus mõttes on see nutimaja idee lihtsalt üks haip, selline moodne ulmeromaan.	37
est	-1	Mulle avanes võimalus Krimmi kodanikuks saada ja mitte üks konn ei köhi!	13
est	-1	Argentina jalgpallilegend Javier Zanetti võib olla vigastuse tõttu sunnitud lõpetama karjääri oodatust varem.	14
est	-1	"Jätke meelde kes siin kommentaariumis mõnitama hakkavad. Need ongi palgalised ""töötajad"""	14
est	-1	vaene Eesti	2
est	-1	is nad põhiliselt ainult söövadki vaid? Kõik pildid ikka sellest elu tähtsamast tegevusest. Peaaegu, kui mõned logod ja üks tööruumi pilt välja arvata.	27
est	-1	Kass pole mingi ilueedi, et toas peab püsima. Kassi koht on õues. Oli mul selline. Aga elasin maal. Lõpuks ei tahtnudki tuppa tulla. Kass olgu kiskjana asja eest. Mis kuradi kuku nunnu see kiskja olgu. Selle kusehaisu pärast peavad teised korrusmaja elanikud kannatama, et keegi arvab ennast loomaarmastajaks, eksides tegelikult just loodusseaduste vastu. Sellepärast neid hulkuvaid lorusidki nii palju. Laduge miinuseid kui lusti on. Minu jätab see külmaks.	82
est	-1	mis kuradi tööd nad seal teevad??? Kindlasti Erilist IQ-d nõudvat.	14
est	-1	Kass pole mingi ilueedi, et toas peab püsima. Kassi koht on õues. Oli mul selline. Aga elasin maal. Lõpuks ei tahtnudki tuppa tulla. Kass olgu kiskjana asja eest. Mis kuradi kuku nunnu see kiskja olgu. Selle kusehaisu pärast peavad teised korrusmaja elanikud kannatama, et keegi arvab ennast loomaarmastajaks, eksides tegelikult just loodusseaduste vastu. Sellepärast neid hulkuvaid lorusidki nii palju. Laduge miinuseid kui lusti on. Minu jätab see külmaks.	82
est	-1	Seda näeb mõnikord turismireisil. Eestlane paneb kaugel maal väga täpselt tähele ja paika, kes on temast kõrgemal, kes madalamal. Viimaste suhtes on ta tihti patroneerivam kui mõne suurrahva esindaja. Eestlane mõjub neil puhkudel nagu «üleeilne valge mees».	45
est	-1	"Hetkel, mil meespeaosa Oscari võitja välja kuulutati, nägi kogu maailm DiCapriot, kes teleekraanil pisaraid vaevu tagasi hoidis. Kohe täitus ka kogu maailma sotsiaalmeedia DiCapriole kaasatundvate hüüatustega: ""Vaene Leo!"""	36
est	-1	Kuhu küll kõik inimesed kadunud olid?	7
est	-1	"Olen koos töötanud päris paljude meeste ja naistega, kelle kiiks on kõigile teada. Kindlasti on nii lihtsam suhelda. Kuniks inimesed oma kiiksudega omas kodus ja omasuguste seltskonnas toimetavad, pole see ka häiriv. Kahjuks on olemas häälekas kogukond ""tänavapederaste"". Ei pea nende all silmas rongkäikude ja muu kultuurilise vaatemängu korraldajaid, vaid ikka neid, kes kusagil avalikus kohas partnerit otsivad. Kahtlaselt käituv mees ei pruugi alati vaid karvasest musist ja pärasoolest huvitatud olla...... Kuidas vahet teha???? Kahjuks pole ka kõik homod kõrgete vaimsete ja kultuuriliste oskustega nagu see heterotegi puhul tavapärane on."	107
est	-1	ENNE OLEKS INDIAS PIDANUD KEELEKÜMBLUST TEGEMA,kui põhjamaale tulla! Aga noh,küll edeneb kunagi kuidagi.Kas Ojametsaks tagasi,et saaks lapserahadki kätte?Kahju neist inimestest,kes ette ei mõtle.	35
est	-1	Vanad kännud minema!	4
est	-1	lahe, sinu poole jookseb noaga mees, et sind tappa, aga sul nuga pole, sul on relv, ei tohi teda tulistada, sest muidu lähed vangi, peadki surema nagu rott. eesti kohtusüsteem :) kaitseb ainult pätte.	44
est	-1	"""Ei saagi inimesed aru!"" muigab üle 40 aasta ooperilaval töötanud laulja."	15
est	-1	Justiitsminister Kristen Michali vend Mihkel Michal astub järgmise nädala kolmapäeval Harju maakohtu ette, süüdistatuna suure koguse narkootilise aine ebaseaduslikus käitlemises.	22
est	-1	Prokuratuuril ei ole hetkel alust arvata, et tegemist võib olla sarisüütajaga. „Prokuratuur ei oska öelda, kust võttis Õhtuleht informatsiooni, et tegemist on sarisüütajaga,“ sõnas Luuk.	33
est	-1	Lasnamäe Kihnu tänava korteriomanik pole rahul sellega, et maja fassaadi rekonstrueerimise tõttu on ta sunnitud vanad rõduklaasid koos raamidega maha võtma. «Ma ei saa aru, miks valiti just selline projekt. Lasnamäel remonditakse ju paljude majade fassaade nii, et rõdude juures midagi ei muudeta.,» kurtis ta.	54
est	-1	Raha puudumine sunnib rasketele valikutele	5
est	-1	Luterlikus kirikus on see olnud küll enesestmõistetav ja kuni tänaseni on seda õpetatud EELKs ka kõigile tulevastele vaimulikele, kuid meil on süvenenud katsed seda meelevaldselt piirata – kui sellest püütakse mingis seoses teha järeldusi usu jaoks, võib saada kohe vaat et ketserluse süüdistuse osaliseks.	47
est	-1	ei meeldi abistavate käte voor see toiduga mängimine on nõme kuhu kadus MIKS voor	14
est	-1	Plorinsh märkis, et lootust leida rusude alt ellujäänuid praegusel hetkel praktiliselt enam pole.	15
est	-1	Eesti ei võitnud üleilmastumisest vaid plaanimajandusest pääsemisega aga seda kahju, mida vene tšurkad siin korda saatsid peab tuhandeid aastaid parandama.	22
est	-1	Selguse asemel kasvab segadus, sest väljamõeldis ja tegelikkus lähevad lootusetult sassi. Tõdemus, et aina nõrgenev kehaline kihk ei toeta enam kujutelmi, võib tagasi tuua rahu, aga ka ajada meeleheitele.	35
est	-1	«Ühtlasi pole sooritatud kuriteo laadi ja raskust arvestades kantud karistus piisav, et täita oma üld- ja eripreventiivset eesmärki, sest reeglina peaks raske seksuaalkuriteo toimepanija kandma vangistuse tähtaja lõpuni,» lisas kohus. Samale seisukohale jõudis kohus Maisalu vabastamist arutades ka tunamullu detsembris, sama aasta oktoobris tegi aga kohus sama otsuse Maisaluga koos samas kuriteos osalenud ja karistada saanud Raul Kõlvaldi suhtes.	67
est	-1	Postimehe demokraatia ei lase kirjutatud läbi.	7
est	-1	Jõed ja järved, sood ja rabad, metsad ja mäed, mered ja ookeanid… kõik see segab inimkonna ideaalset elu. Paratamatult tuleb inimkonnal kohaneda, mitte stalinlikult loodust alistada. Oma elu rännuradadel olen neid «otseminejaid» näinud metsades, mägedes ja kõrbetes. Pilt on enamasti olnud haletsusväärne. Ajalugu teab külluses edevaid ja juhme väeülemaid, kes on otseminemisega oma käsualused hukutanud.	68
est	-1	Jäätisefirma juht: tarbijate arvamust uute toodete puhul ei saa usaldada	11
est	-1	«Supiköögi ülalpidamiseks on raha puudu. Sööjate arv kasvab, sest vaesus kasvab, aga linnaosavalitsus otsustab vaba raha eest poliitikute piltidega kalendreid edasi trükkida, sest vaene inimene tahab ka teada, mis nädalapäev on. Mis on sellel pildil valesti?» küsis näitleja Mari-Liis Lill eilsel loomeliitude kõnekoosolekul riigikogus.	54
est	-1	Kella 22.28 ajal toimus liiklusõnnetus Tallinnas Narva maantee 5 juures, kus seni kindlaks tegemata isik astus ootamatult trammi ette, mida juhtis 54-aastane Marve, mille tõttu tramm pidurdas ning trammis kukkus 59-aastane Margarita, kes toimetati Ida-Tallinna Keskhaiglasse. Kõigil, kes antud sündmust nägid, palutakse helistada telefonil 612 5666 või 110.	56
est	-1	Savisaaar mehitab vaid venelaste toel, neid on võimatu usaldada!	11
est	-1	Nii mõnigi noor on proovinud sumoklubist põgeneda. Kõige drastilisem juhtum leidis aset ligi kaks aastat tagasi, kui noor sumomaadleja Takashi Saito suri pärast seda, kui treener andis pärast põgenemiskatset vanematele sumomaadlejatele käsu teda distsiplineerida.	38
est	-1	«Supiköögi ülalpidamiseks on raha puudu. Sööjate arv kasvab, sest vaesus kasvab, aga linnaosavalitsus otsustab vaba raha eest poliitikute piltidega kalendreid edasi trükkida, sest vaene inimene tahab ka teada, mis nädalapäev on. Mis on sellel pildil valesti?» küsis näitleja Mari-Liis Lill eilsel loomeliitude kõnekoosolekul riigikogus.	54
est	-1	"Raugaeas veel lapsi sigitada. See mees ei olnud sugugi rohkem mõistuse juures kui ta naine. Ostnud sellise ""häärberi,"" mis iga minut kokku kukkumas. Kas tõesti lootis selle üles ehitada? Kohutav , millistes tigimustes lapsed elavad. Ei suutnud uinuda. Mõtlesin, et miks nendele lastele ei ehitatud ka normaalset kööki ja veel tähtsam, vannituba?"	64
est	-1	Mees lasi kohale tulnud naispolitseinikud külmavereliselt maha.	8
est	-1	eestis on enesekaitse RANGELT KEELATUD!	6
est	-1	Süüdistuse järgi tungisid mehed 2004. aastal ööl vastu 4. oktoobrit Viljandi kesklinnas kallale toona 17-aastasele neiule, tirisid ohvri ühe maja hoovi ja vägistasid ta seal. Pärast vägistamist talutas Maisalu neiu Viljandist välja ja lükkas ta linna lähedal ojja.	41
est	-1	Eestis on ikka elu veel väga venementaliteedi järgi,väga palju asju on nagu oli 30 aastat tagasi,eriti lasteaiad,lastekasvatus(ikka on veel selline arusaamine et lapsed on juba sünnistsaati täiskasvanud inimesed)laps peab kohe oskama noa ja kahvliga sööma,laps peab Kinos teatris Olles vait olema nagu nuku toolil,lapsed peaksid üldse kohe juba tööle minema ja nad ei tohi mitte mingil juhul lapsed olla,see oleks üks suur HÄBI ju perele,eestlastel ja eestis on igasugused asjad HÄBI ASI,ma ei saa aru mis teil viga on seal,v6tke lapsi ikka nagu lapsed on,lapsed ei ole nukud,et kui ei viitsi enam paned kapiotsa istuma ja rahu Majas,laps tahab mängida,karjuda,kövasti rääkida,möllata,joosta ,jne jne.kui seda su laps ei tohi siis Ära tee lapsi,eesti on üldse väga lastevaenulik ikka veel,ega see asi enne 30 aastat vist parane kah!!!!!!!!	175
est	-1	Kas Marion Männil on kiiks peas? Jo siis tänapäeva perses ühiskond seda soodustab!	15
est	-1	Prenataalse kontrolli põhjal tunnistatakse loode sündimiskõlblikuks või praagitakse välja. Õigus sündida antakse valitutele. Kuhu tõuaretus viib, näeme koduloomade juures juba mõne(kümne) generatsiooni järel. Tohutu udaraga lüpsilehmad, kes ei suuda sammugi joosta.	40
est	-1	Eesti koolijuhtide ühenduse juhatuse esimees Toomas Kruusimägi kirjutab Õpetajate Lehes, et pedagoogide palgatõus on hädavajalik, kuid sellega kaasnevate palgakorralduse ja koolikorralduse muudatustega ei tohi kiirustada.	28
est	-1	"Rahu? Pigem see päss tahab SÕDA. All võiks olla veel kirjas ""rossija""."	17
est	-1	Aga miks sa pead seda rongis tegema, rong pole mingi õlleauk. Kas on nii karm pohma, et ilma õlleta on minek?	25
est	-1	Kui sa aga kooli vormilist külge liiga tõsiselt võtad, jääb elu oma ilus nägemata. Tormad lihtsalt koolist kooli ja avastad viimaks, et mitmed inimsuhete rongid on läinud ja päriselu on justkui elamata jäänud.	37
est	-1	Kuigi reformikavas on kirjas, et riik püüab Juhani ja Ivani võimetekohasele tööle tagasi aidata, jääb ikka peale mõte, et Juhaneid ja Ivane on liiga palju ning riik ei anna neile enam niisama raha. Alustama pidanuks sellest, et riik näeb, et olete tõsises hädas, ja tuleb teile appi hoopis tõhusamalt.	57
est	-1	“Kogu aeg telefon heliseb, umbes viis kõnet saan minutis küsimusega, mis on juhtunud,” ütles Taimo Kaldma, kelle selgitusel võtsid kurikaelad üle tema töömeilina kasutatava gmaili konto, kus oli ligikaudu 700 kontakti üle maailma ning 170 lugemata ja kiiresti reageerimist vajavat kirja.	49
est	-1	"Ootamatuid olukordi tuli bändil ette sõitudega. Kuue inimese peale renditi auto koos juhiga, ja 400 km pikkune teekond kujunes kaheksatunniseks retkeks. ""Vahepeal olid teed ummistunud – käsil oli tee-ehitus, mistõttu liikus rodu autosid teosammul,"" kirjeldab Kaare."	44
est	-1	Minu arust on eelviimases lauses komasid lausa puudu. Võiks olla nii:	13
est	-1	Kirurgid: hambaravi hüvitise kaotamine tekitas ebanormaalse olukorra	8
est	-1	Süüdimõistmisel võib kohus narkootilise aine suures koguses ebaseadusliku käitlemise eest määrata ühe- kuni kümneaastase vangistuse.	16
est	-1	mhmh, õudne seda on videost näha jah, esimestest kaadritest peale…	12
est	-1	Üks jahvatab jahu, teine laseb lihtsalt pussu!	9
est	-1	«Meie süsteemid ei ole nii head kui teistes maades, sest me hakkasime nende asjadega varem tegelema. ID-kaarti tehtaks tänapäeval teistmoodi.»	25
est	-1	Rõivas võib ju noor olla, kuid tal pole vähemalt suuri luukeresid kapis klõbisemas. Sams piinlik oli kuulata Peep Pahvi sõimu KuKu raadios, kus Rõivase sõimamiseks mõnitati ka tema abikaasat. Mage, mahe, mage....	39
est	-1	hoikde vene natsid lastest kaugel	5
est	-1	Sind ei kutsuta enam olulistele koosolekutele. Kui juhtkond teab, et varsti oled sa läinud, siis juba mõnda aega varem hoitakse sinuga suuremat distantsi ega pühendata sind kõigisse teemadesse.	32
est	-1	Paraku vajab raudtee ehitamine terviklikku sotsiaal-majanduslikku käsitlust. Põhjuseks on tõsiasi, et majandus teenib inimesi (ühiskonda), mitte vastupidi. Raudtee rajamisel on meil sotsiaal(ökoloogilised) asjaolud suuresti regionaalpoliitilise sisuga. Selle kõrvalejätmisega astusime kohe ekslikule rajale	42
est	-1	hoikde vene natsid lastest kaugel	5
est	-1	Kui sul ei ole enesel laste kasvatamiseks aega, oleks ehk targem neid mitte soetada. Töö ei jookse eest ära.	22
est	-1	Euroopa ning ka maailm laiemalt on lõhenenud tõusuks ja languseks, eduks ja ebaeduks. Praegu ei näi neil, kes liiguvad spiraalil ebasoovitavas suunas, olevat ühtki valmis muutuseretsepti – nii võiks kokku võtta eile lõppenud Lennart Meri konverentsi tulemuse.	42
est	-1	Mis eriline koht see rong siis on, et seal rohkem janutama ajab kui bussis? Ütle üks mõistlik põhjus, miks just rong on selline avalik koht, millele peab erandi tegema. Kas rong meenutab sulle kuidagi kõrtsi?	41
est	-1	Adam Levine: Kuulu järgi on Lohanil olnud põgus suhe ka Maroon 5 laulja Adam Levine’iga. Aga kellel poleks?	23
est	-1	Proviisor: inimesed ei teadvusta endale, mida tähendab ravimite võtmine	11
est	-1	Ma ei tea, kas laseksin enda surmata, kui satuksin olukorda, kus enam miski ei aita, kus päästab ainult surm. See olukord võib saabuda iga hetk, keegi meist pole selle eest kaitstud. Elu on habras, me ei tea oma surmatundi, ega ka hetke, mil langeme näiteks koomasse. Insuldid tabavad üha nooremaid, autoõnnetused juhtuvad tihti ja haiguste eest pole keegi kaitstud.	72
est	-1	Koondise kaptenile pandi suuri lootusi, kuid päris oma taset ei suutnud ta igas mängus näidata. Ta tegi liiga kergekäeliselt vigu ja jättis kaaslased nii mõnegi mängu otsustavatel hetkedel oma suurte kogemusteta. Samas oli Kanguri roll väga oluline ja temata poleks positiivsest tulemusest juttugi. Kanguri mängule jättis ilmselt jälje ka see, et seoses pulmareisiga alustas ta treeninguid teistest hiljem. 	64
est	-1	Jõed ja järved, sood ja rabad, metsad ja mäed, mered ja ookeanid… kõik see segab inimkonna ideaalset elu. Paratamatult tuleb inimkonnal kohaneda, mitte stalinlikult loodust alistada. Oma elu rännuradadel olen neid «otseminejaid» näinud metsades, mägedes ja kõrbetes. Pilt on enamasti olnud haletsusväärne. Ajalugu teab külluses edevaid ja juhme väeülemaid, kes on otseminemisega oma käsualused hukutanud.	68
est	-1	See info andis prokuratuuri teatel metsaveofirmadele võimaluse raskeveokite marsruuti muuta, et vältida kontrollijatega kokkusattumist. Kriminaalmenetlusele viidates ei avalda politsei statistikat, kas tänavu suvel vähenes ülekaaluliste veokite tabamise hulk.	32
est	-1	Ajalehe Estado de S. Paulo võrguväljaande väitel viibis õnnetuse ajal klubis ligi 2000 inimest.	15
est	-1	Neljapäeval rääkis Rahvusvahelise Valuutafondi (IMF) juht Christine Lagarde, et liiga palju kasinust liiga kiiresti võib kaasa tuua lisaprobleeme.	22
est	-1	Läti president: poevaringut tuleb uurida kui mitmikmõrva	8
est	-1	Minu arust on eelviimases lauses komasid lausa puudu. Võiks olla nii:	13
est	-1	Kas on ehk tegu endise alkohoolikuga, kes nüüd kuiva ja kurva näoga pealt vaatab, kuidas saatusekaaslased trimpavad? Seljuhul mõistan.	23
est	-1	Jõudu aga ära hakka pärast nõudma, et riik peab sind aitama, et toetused on väiksed, last ei saa lasteaeda. Kui oled otsustanud luuserida elada, siis ela . Õnne.	34
est	-1	Selguse asemel kasvab segadus, sest väljamõeldis ja tegelikkus lähevad lootusetult sassi. Tõdemus, et aina nõrgenev kehaline kihk ei toeta enam kujutelmi, võib tagasi tuua rahu, aga ka ajada meeleheitele.	35
est	-1	Metamfetamiiniga äritsemine on Tais ületanud igasugused piirid. Mullu konfiskeerisid politseinikud 95,3 miljonit tabletti, mis on 93 protsenti enam kui 2011 aastal. Enamus leitud kogusest oli valmistatud Birmas.	31
est	-1	"""Praegu on Emil ettevalmistus- ehk nullklassis. Neid on kaks, aga esimest klassi tuleb ainult üks,"" räägib Eduard Korotin, mööndes, et tegelikult pole lapse pääs Sakala gümnaasiumi veel päris kindel."	37
est	-1	Avariis said vigastusi Citroeni juht ja kaasreisija ning Fordis olnud kaasreisija. Kõik nad toimetati traumapunkti esmaabi saama.	19
est	-1	Ajalehe Estado de S. Paulo võrguväljaande väitel viibis õnnetuse ajal klubis ligi 2000 inimest.	15
est	-1	Appi tuleb ka veel meie kohus,kes sekkub seadusandja töösse ja hakkab jaurama õigustatud ootustest ja keelab aktsiiside tõstmise ennaktempos.Kas juba seda ei ole tehtudki.???	29
est	-1	Täpsemal uurimisel selgus, et liiklus lubatakse seisata A. Le Coqi reklaami väntamiseks, kirjutas Õhtuleht.	18
est	-1	Ja korras. Homme ei mäleta enam keegi midagi.	10
est	-1	ÜRO eriesindaja Afganistanis Jan Kubise sõnul tuleb lasta käiku kõik meetmed, mis takistaksid alaealiste naitmist.	17
est	-1	pole midagi - las tonkab ... kodus jälle selle võrra kõvem vars ...	13
est	-1	jutt oli kaaskodanike häirimisest, kui sellest veel aru ei saanud.	12
est	-1	Alustatud paarikümnest kriminaalasjast on 10 seotud kalapüügiseaduse ja kuus metsaseaduse nõuete rikkumisega. Kaks kriminaalmenetlust on alustatud seoses välisõhuprobleemidega ja kaks kaevandamisega.	23
est	-1	Saksa loomaaias tappis tiiger talitaja	5
est	-1	Vene oht oli ja on alati olemas olnud. Silmad tuleb lahti hoida aga selleks ,et kui vandid tulevad,siis tuleb kohe nende pihta tuld anda,mitte tegeleda muu jamaga. Ilmselt kordub eestis vabadussõda teisel tasandil. Ja venemaala tuleb anda selge signaal ,et saavad tina.	52
est	-1	Kui viie aasta eest olid eestlased teistest ees, siis nüüd on nad teistest maas. Selmet leiutada asju, mida teised kasutavad, kasutavad eestlased nüüd asju, mida teised on leiutanud, kirjutab kolumnist Abdul Turay.	39
est	-1	Viljandi politsei tabas möödunud nädalavahetusel seitse Viljandimaa sõidukijuhti, kes olid enne rooli istumist alkoholi tarvitanud. Neist viiele määras kohus karistuseks aresti, kuid üks kõrges vanuses mees anti omaste hoole alla.	34
est	-1	Knaacki sõnul vahejuhtum, mis leidis aset tiigrite avaliku toitmise ajal, pealtvaatajatele ohtu ei kujutanud, kuid loomaaed suleti pärast seda.	23
est	-1	mis sa sinna ülikooli enam lähed kui tiss juba rikutud!	11
est	-1	«Ühtlasi pole sooritatud kuriteo laadi ja raskust arvestades kantud karistus piisav, et täita oma üld- ja eripreventiivset eesmärki, sest reeglina peaks raske seksuaalkuriteo toimepanija kandma vangistuse tähtaja lõpuni,» lisas kohus. Samale seisukohale jõudis kohus Maisalu vabastamist arutades ka tunamullu detsembris, sama aasta oktoobris tegi aga kohus sama otsuse Maisaluga koos samas kuriteos osalenud ja karistada saanud Raul Kõlvaldi suhtes.	67
est	-1	Kolmandaks – koolidele eraldatava koolitusraha vähenemisega suretatakse välja seni tulemuslikult töötavad õpetajate aineliidud, kes tegutsevad valdavalt MTÜ-dena ja kelle pakutav ainealane täienduskoolitus on tegevõpetajate hulgas väga hinnas. See pärsib arendustegevust ja koolimeeskondade kujunemist, sest enam pole võimalik kaasata sisekoolitustesse väliseksperte ja konsultante.	46
est	-1	Kahju et endine peaminister on eesti rahva väljasuremise poolt. Võtame kasvõi ainuüksi eelmise kuu,kus eestis oli suremus tunduvalt suurem kui sünnid.	25
est	-1	Eesti Vabariigi vastu tegutsev keskerekond, Tallinna linnavalitsus koos vene mõjuagendist linnapea ja koos viienda kolonnigapluss see praegune võimuhulluses Putin - ähvardab meid juba rohkem kui 20 aastat see punase katku oht! 	33
est	-1	11. septembril märkas hätta sattunut Marshalli saartelt pärit kalalaev. Merehädaline asus siis oma paadiga Naurust kirdes.	18
est	-1	Praegu on pea kogu raskus abivajavate lastega tegelemisel valdade ja linnade lastekaitsetöötajate kanda, keda 2012. aasta andmete põhjal oli vaid 175. Arvud näitavad, et igas vallas ei ole eraldi lastekaitsespetsialisti, vaid see töö on ühendatud muu sotsiaaltööga. See tähendab, et lastekaitsetöö headus sõltub enamasti konkreetse lastekaitseametniku oskustest, mis on peamiselt kujunenud isiklike kogemuste põhjal.	62
